postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
86253,https://api.github.com/repos/kubernetes/kubernetes/issues/86253,issue,sampl apiserv return type implement protobuf marshal interfac cannot encod protobuf messag error instead fall back second accept type,happen creat exampl object sampl apiserv return follow error default client expect happen sampl apiserv fall back encod object json reproduc minim precis possibl defin type support protobuf creat client accept protobuf json client submit object server anyth els need know seen pr attempt updat sampl apiserv use e e level api machineri assign,testwatchnondefaultcontenttyp test fall back json serial testwatchnondefaultcontenttyp test fall back json serial test client side fallback bug server serv type cannot serial use protobuf simpl addit sampl apiserv integr test exercis apivers wardl k io v alpha kind flunder metadata label sampl label true name abc namespac default test across releas sinc work api server return cannot encod protobuf error return cannot encod protobuf error return cannot encod protobuf error return cannot encod protobuf error return cannot encod protobuf error return cannot encod protobuf error return cannot encod protobuf error return cannot encod protobuf error dig actual succeed return respons contain statu error issu report fix correctli report error attempt encod protobuf still improv server fall back support accept type type encod support first request accept encod new issu like approach filter encod server support one type particular endpoint support decid type particular resourc support,3,16,encode|signing|integrity,219,0.0730593607305936,0.36305123567581177
3882,https://api.github.com/repos/bilibili/ijkplayer/issues/3882,issue,integr x encod enabl encod coder found,integr x code gener ffmpeg script follow code log print android project avcodec c null c av codec next c c null loge av codec next name id c name c name c long name c long name c id c decod null loge videodecod name c name c name c long name c long name c encod null loge videoencod name c name c name c long name c long name c null result find encod open enabl encod consol log show open enabl encod see mani kind encod consol log unabl find encod help,,4,14,integrity|encode|scripting|decode,104,0.1346153846153846,0.36303621530532837
4907,https://api.github.com/repos/apple/swift/issues/4907,pr,stdlib fix unsafepoint withmemoryrebound capac argument,se state unsafepoint withmemoryrebound capac produc const unsafepoint implement commit whitney produc unsafemutablepoint result swift accept code reject func takesuint unsafemutablepoint func takesconstuint unsafepoint func foo p unsafepoint p withmemoryrebound uint self capac takesuint implicitli convert mutabl pointer takesconstuint reject favor func takesuint unsafemutablepoint func takesconstuint unsafepoint func foo p unsafepoint p withmemoryrebound uint self capac takesuint unsafemutablepoint mutat takesconstuint look experiment chang accident creep onto branch hard spot gyb code need write unit test term unsafemutablepoint order expecttyp origin test catch rdar unsafepoint withmemoryrebound capac incorrectli produc mutabl pointer argument,test merg,2,26,unsafe|safe,100,0.26,0.36285096406936646
1066,https://api.github.com/repos/ruby/ruby/issues/1066,pr,add test case new safe call syntax argument evalu,commit follow r valid safe call syntax evalu argument method call made,,2,3,safe|validate,22,0.13636363636363635,0.36266058683395386
4561,https://api.github.com/repos/cypress-io/cypress/issues/4561,pr,warn percent encod url pass cy rout,fix,kind seem detect encod decod user liter tri match url encod express decod,2,5,encode|decode,22,0.22727272727272727,0.36263227462768555
2524,https://api.github.com/repos/vlang/v/issues/2524,pr,crypto hash lower snake case const enum,crypto hash lower snake case const enum,,2,4,crypt|hash,15,0.26666666666666666,0.3623964488506317
853,https://api.github.com/repos/ruby/ruby/issues/853,pr,rais argumenterror string pass string crypt contain null,current string crypt assum call password type user specif contain null charact abc def crypt pass abc crypt pass true desir develop invok crypt string potenti includ null expect differ result prevent secur failur patch chang string crypt throw argumenterror invok string includ null charact,think look,3,8,crypt|password|security,56,0.14285714285714285,0.3623078763484955
2458,https://api.github.com/repos/emscripten-core/emscripten/issues/2458,pr,code size reduct static constexpr array defin signatur,shave kb minifi javascript build cc,,2,2,signature|scripting,15,0.13333333333333333,0.36228621006011963
31099,https://api.github.com/repos/microsoft/TypeScript/issues/31099,issue,extend claus leak temporari type,typescript version dev code expect behavior infer type actual behavior extend claus leak temporari type u happen playground link,,2,3,leak|scripting,25,0.12,0.3622663617134094
9900,https://api.github.com/repos/microsoft/TypeScript/issues/9900,issue,ts lose option properti use index signatur gener,typescript version beta code base code consum code expect behavior complet testfunc test,,2,2,signature|scripting,22,0.09090909090909091,0.36199483275413513
5286,https://api.github.com/repos/nodejs/node/issues/5286,issue,hash hmac prototyp digest binari broken sha sha,test return wrong result bug restrict javascript,crypto bug reader encod problem default encod caus unexpect behavior bad good,6,8,hash|hmac|sha|scripting|crypt|encode,28,0.2857142857142857,0.36179670691490173
2495,https://api.github.com/repos/python/cpython/issues/2495,pr,bpo fix ssl modul warn,split request follow remain x py buffer theoret larger sure protocol even support cast away fix x someon theoret pass buffer big enough doubt buffer go written cast,thank pr analyz histori file pull request identifi potenti review modul ssl c warn c convers py ssize int possibl loss data py buffer theoret larger sure protocol even support cast away fix ssl sslcontext alpn protocol impl must check overflow manual len int max rais except modul ssl c warn c function convers py ssize int possibl loss data someon theoret pass buffer big enough ssl memorybio write impl cannot b len int max line downcast safe make explicit int cast ssl sslcontext alpn protocol impl must check overflow manual len int max rais except actual treat everywher chang correct chang request made merg,2,9,ssl|safe,139,0.06474820143884892,0.3617662787437439
