postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
311,https://api.github.com/repos/trailofbits/algo/issues/311,issue,check system fail due ssh error,os environ ubuntu local deploy linod ansibl version version compon setuptool ansibl dopi boto boto azur rc msrest apach libcloud six pyopenssl jinja summari problem task fail due fact ssh connect establish assum gener public key algo ad step reproduc behavior run readm step ubuntu deploy cloud local cloud linod full log establish ssh connect user algo ssh exec ssh vvv controlmast auto controlpersist userknownhostsfil dev null connecttimeout connectionattempt identitiesonli yes stricthostkeycheck kbdinteractiveauthent preferredauthent gssapi mic gssapi keyex hostbas publickey passwordauthent user algo connecttimeout controlpath home algo ansibl cp ansibl ssh h p r tt sudo h n u root bin sh c echo becom success mzfyaojcigahtxgeoltmfdclzecrxtcm unam fatal unreach chang fals msg fail connect host via ssh openssh p ubuntu ubuntu openssl g mar rdebug read configur data home algo ssh config rdebug home algo ssh config line appli option rdebug read configur data etc ssh ssh config rdebug etc ssh ssh config line appli option rdebug auto mux tri exist master rdebug control socket home algo ansibl cp ansibl ssh algo exist rdebug resolv port rdebug ssh connect direct needpriv rdebug connect port rdebug fd set nonblock rdebug fd clear nonblock rdebug connect establish rdebug timeout ms remain connect rdebug key load public file directori rdebug ident file home algo ssh algo pem type rdebug key load public file directori rdebug ident file home algo ssh algo pem cert type rdebug enabl compat mode protocol rdebug local version string ssh openssh p ubuntu ubuntu rdebug remot protocol version remot softwar version openssh p ubuntu ubuntu rdebug match openssh p ubuntu ubuntu pat openssh compat x rdebug fd set nonblock rdebug authent algo rdebug hostkey foreach read file dev null rdebug send packet type rdebug ssh msg kexinit sent rdebug receiv packet type rdebug ssh msg kexinit receiv rdebug local client kexinit propos rdebug kex algorithm curv sha host key algorithm ecdsa sha nistp cert v cipher cto chacha poli cipher stoc chacha poli mac cto umac etmmac stoc umac etmcompress cto none zlibcompress stoc none zliblanguag cto rdebug languag stoc rdebug first kex follow rdebug reserv rdebug peer server kexinit propos rdebug kex algorithm curv sha host key algorithm ssh rsa rsa sha rsa sha ecdsa sha nistp ssh ed rdebug cipher cto chacha poli cipher stoc chacha poli mac cto umac etmmac stoc umac etmcompress cto none zlibcompress stoc none zliblanguag cto rdebug languag stoc rdebug first kex follow rdebug reserv rdebug kex algorithm curv sha kex host key algorithm ecdsa sha nistp rdebug kex server client cipher chacha poli mac compress none rdebug kex client server cipher chacha poli mac compress none rdebug send packet type rdebug expect ssh msg kex ecdh repli rdebug receiv packet type rdebug server host key ecdsa sha nistp sha jtdh h demx ce z gogxfwfaspvu e wmsvvfzbe rdebug hostkey foreach read file dev null rwarn perman ad ecdsa list known host rdebug send packet type rdebug newkey mode rdebug rekey block rdebug ssh msg newkey sent rdebug expect ssh msg newkey rdebug receiv packet type rdebug newkey mode rdebug rekey block rdebug ssh msg newkey receiv rdebug key home algo ssh algo pem nil explicit rdebug send packet type rdebug receiv packet type rdebug ssh msg ext info receiv rdebug kex input ext info server sig alg rdebug receiv packet type rdebug servic accept ssh userauth rdebug ssh msg servic accept receiv rdebug send packet type rdebug receiv packet type rdebug authent continu publickey password rdebug start pass differ list publickey password rdebug prefer gssapi mic gssapi keyex hostbas publickey rdebug authmethod lookup publickey rdebug remain prefer gssapi keyex hostbas publickey rdebug authmethod enabl publickey rdebug next authent method publickey rdebug tri privat key home algo ssh algo pem rdebug sign send pubkey rsa sha tm owt fng h zgndi eyagittb g rfbpi go z rdebug send packet type rdebug sent publickey packet wait repli rdebug receiv packet type rdebug authent continu publickey password rdebug send packet disabl method rdebug authent method try rpermiss deni publickey password r unreach true,never mind found provis server work work run local,12,80,ssh|openssl|public key|authentication|password|openssh|sha|ecdsa|cipher|rsa|private key|signing,686,0.11661807580174927,0.4235711693763733
3010,https://api.github.com/repos/jumpserver/jumpserver/issues/3010,issue,privat key invalid,id rsa jumpserv log version,fix openssh pem openssh pem,4,5,private key|validate|rsa|openssh,14,0.35714285714285715,0.42350202798843384
27622,https://api.github.com/repos/nodejs/node/issues/27622,issue,aes cbc encrypt byte key byte iv fail invalid key length,version v platform window bit subsystem crypto tri encrypt string use byte key byte iv code tri gener byte key first byte key remain byte iv rewrit ecrypt algorithm written c use rfc derivebyt though gener key size byte get error,aes cbc use bit key byte suspect confus buffer hex string return buffer creat bit byte key bit hex string hope help block size per understand block aes cipher key differ size aes alway use bit block size indic key length,6,12,aes|cbc|encrypt|crypt|validate|cipher,94,0.1276595744680851,0.42278850078582764
44714,https://api.github.com/repos/rust-lang/rust/issues/44714,issue,gpg signatur use sha digest,relev inform digest algo md sha sha sha see rfc valu pass e g gpg creat signatur ad gpg config,verifi fix,2,6,signature|sha,28,0.21428571428571427,0.419851154088974
8885,https://api.github.com/repos/grpc/grpc/issues/8885,issue,iot devic data transfer use ssl tls encrypt plaintext,anybodi know iot devic use grpc transfer encrypt data plaintext heard somebodi say massiv iot devic use plaintext rather encrypt data transfer true,grpc code protocol appli iot dcs support either encrypt data plaintext possibl platform support need encrypt librari platform specif part protocol,3,7,ssl|tls|encrypt,54,0.12962962962962962,0.41972944140434265
9159,https://api.github.com/repos/hashicorp/vault/issues/9159,issue,featur request export public key asymmetr cryptographi vault transit,featur request relat problem pleas describ sign document use hashicorp vault transit keep privat key vault howev everyon abl verifi signatur use public key necessarili use vault describ solut option new api export public key privat key describ altern consid export privat key gener public key remov privat key work mean privat key left vault secur concern,alreadi public key transit key name endpoint field data key public key least rsa key inde,8,17,public key|crypt|signing|hash|private key|signature|security|rsa,83,0.20481927710843373,0.4194132685661316
907,https://api.github.com/repos/trailofbits/algo/issues/907,issue,encrypt algo use,level aes gcm algo secur data bit p,issu algo pleas googl look inform,3,3,encrypt|aes|security,18,0.16666666666666666,0.41843798756599426
16385,https://api.github.com/repos/python/cpython/issues/16385,pr,bpo encrypt privat key test file aes,privat key test ssl encrypt des tradit pkc format des digest algorithm pkc block strict crypto polici pkc format aes encrypt instead sign christian heim,statu check done success thank pr work backport pr backport pull request backport pull request,6,10,encrypt|crypt|private key|aes|ssl|signing,48,0.20833333333333334,0.4181051254272461
3234,https://api.github.com/repos/etcd-io/etcd/issues/3234,issue,etcd gpg signatur,find key anywher sign gpg verifi download etcd v linux amd tar gz gpg gpg signatur made tue jul pdt use rsa key id cc f f gpg request key cc f f hkp server hkp pool sks keyserv net gpgkey key ac cc f f found keyserv gpg dbg armor key fail key x ac cc f f begin gpg dbg armor key fail key x ac cc f f fail gpg valid openpgp data found gpg total number process gpg keyserv commun error found gpg keyserv commun error bad public key gpg check signatur public key,upload key sks keyserv pleas check,5,8,signing|signature|rsa|validate|public key,108,0.07407407407407407,0.4179394841194153
27559,https://api.github.com/repos/laravel/framework/issues/27559,pr,updat encrypt interfac,encrypt encrypt decrypt given data throw except,,2,4,encrypt|crypt,11,0.36363636363636365,0.41672295331954956
6360,https://api.github.com/repos/Homebrew/homebrew-cask/issues/6360,pr,dsl valid valu gpg key id,cli recov key hexadecim identifi three format fingerprint id short id latter two mere substr length full fingerprint length ref,look perfect,2,3,validate|fingerprint,29,0.10344827586206896,0.41565239429473877
14474,https://api.github.com/repos/golang/go/issues/14474,issue,crypto tls ambigu comment cipher suit go,line say rc come aes lucki attack clarifi aes gcm safe therefor prefer rc,,6,7,crypt|tls|cipher|aes|attack|safe,22,0.3181818181818182,0.41532617807388306
4274,https://api.github.com/repos/golang/go/issues/4274,issue,ssh support cbc mode cipher,step reproduc problem tri connect remot system cisco ssh code compil run time alway return error quot ssh common algorithm quot expect output connect sucess see instead panic fail dial ssh common algorithm compil use g g g gccgo go oper system use gnu linux ubuntu amd version use run go version go version go pleas provid addit inform classic ssh client connect ssh server success code info mayb help ssh vv usertru gt amp grep kex pars kexinit debug kex pars kexinit ecdh sha nistp ecdh sha nistp ecdh sha nistp diffi hellman group exchang sha diffi hellman group exchang sha diffi hellman group sha diffi hellman group sha debug kex pars kexinit ssh rsa cert v kex pars kexinit aes ctr aes ctr aes ctr arcfour arcfour aes cbc des cbc blowfish cbc cast cbc aes cbc aes cbc arcfour rijndael cbckex pars kexinit aes ctr aes ctr aes ctr arcfour arcfour aes cbc des cbc blowfish cbc cast cbc aes cbc aes cbc arcfour rijndael cbckex pars kexinit hmac md hmac sha umac kex pars kexinit hmac md hmac sha umac kex pars kexinit none zlibkex pars kexinit none zlibkex pars kexinit debug kex pars kexinit debug kex pars kexinit first kex follow debug kex pars kexinit reserv debug kex pars kexinit diffi hellman group sha debug kex pars kexinit ssh rsa debug kex pars kexinit aes cbc des cbc aes cbc aes cbc debug kex pars kexinit aes cbc des cbc aes cbc aes cbc debug kex pars kexinit hmac sha hmac sha hmac md hmac md debug kex pars kexinit hmac sha hmac sha hmac md hmac md debug kex pars kexinit none debug kex pars kexinit none debug kex pars kexinit debug kex pars kexinit debug kex pars kexinit first kex follow debug kex pars kexinit reserv rel issu,comment owner chang chang accept comment ssh packag implement cbc mode cipher close issu workingasintend pleas consid final word valid need talk host offer cbc mode cipher pleas rais request golang nut mail list statu chang workingasintend anyon look old bug cbc implement,10,93,ssh|cbc|cipher|sha|diffie hellman|rsa|aes|rijndael|hmac|validate,354,0.2627118644067797,0.4150022864341736
233,https://api.github.com/repos/trailofbits/algo/issues/233,issue,question enhanc request length ssl key config,avail openssl key length got right key length default,ssl key gener algo gener bit ecc key default bit rsa key window support select maximum found window support,4,5,ssl|availability|openssl|rsa,36,0.1388888888888889,0.4148613512516022
3622,https://api.github.com/repos/nodejs/node-v0.x-archive/issues/3622,issue,small enhanc add privat key length diffi hellman,report record forget close want project option paramet length dh privat key use optim purpos defin dh privat key bit dh dh new dh length dh privat key bit,ever action one ok close guess,3,6,private key|diffie hellman|forge,44,0.13636363636363635,0.4144881069660187
6933,https://api.github.com/repos/hashicorp/vagrant/issues/6933,issue,enforc copi privat key file use box secur key,enforc copi privat key file box machn configur within vagrant dotfil path use ansibl local provid static inventori file refer privat key file ansibl ssh privat key file leyword see work fine newli gener key due unsecur key import box use box alreadi includ secur key show privat key file local box cach use privat key file place machin configur within vagrant dotfil path copi privat key file done use config ssh password option advic vagrant copi key file use privat key auth method,hi thank open issu copi privat key onto box either put share folder default directori vagrantfil use file thank,4,15,private key|security|ssh|password,113,0.13274336283185842,0.4136907756328583
41857,https://api.github.com/repos/cockroachdb/cockroach/issues/41857,issue,backup backup need abil encrypt,custom note backup taken backup statement encrypt even encrypt rest enabl encrypt rest appli cockroachdb node data local disk want encrypt backup need encrypt backup file use prefer encrypt method mean backup storag locat compromis eg addit encrypt protect data ask cockroachlab prioritis abil encrypt backup use similar equival encrypt solut current use node eg,zendesk ticket link issu work,2,11,encrypt|protect,66,0.16666666666666666,0.4135759770870209
2893,https://api.github.com/repos/hashicorp/vault/issues/2893,issue,key rotat give fals sens secur,suggest rotat use event compromis key true case encrypt key compromis rotat compromis still system give new key sinc old encrypt key decrypt backup difficult thing solv good first step push encrypt key known list follow rather get pull document make issu clear peopl see rotat panacea,link referenc see wrong case unseal key compromis rotat master key inde use step take use case encrypt key compromis differ made clear point event encrypt key compromis send new encrypt key encrypt old compromis encrypt key go directli result whoever compromis old key access new key seem miss point close pleas anoth look encrypt key unseal key miss point simpli disagre assert encrypt key encrypt encrypt master key someon manag compromis singl encrypt key version keyr even exist key version keyr still abl decrypt valu within vault encrypt key version realli help valu written new key version henc rotat use thing start write valu new key abl access new key version without compromis master key compromis master key rotat master key encrypt encrypt key keyr make inaccess attack document state current encrypt key n rotat instal n vault creat special upgrad key provid n encrypt key protect n key say therefor give anyon access encrypt key n access encrypt key n cluster share encrypt key master key send new encrypt master key standbi node encrypt either master key encrypt key current master key current encrypt key combin result abl decrypt new key forgot upgrad mechan although note clean minut key n lie around forev someon key n decrypt futur actual away mechan rel close abl yet regardless last comment increas scope compromis one type key yes one combin allow decrypt new encrypt key short period time chang mechan,6,35,security|encrypt|crypt|attack|protect|forge,293,0.11945392491467577,0.41351184248924255
